,id,title,vote_average,vote_count,year,soup
1774,10216,species ii,4.5,161.0,1998,washingtond.c. telepathi dna mercenari transform quarantin hybrid ontherun serialkil mindread clone losangel astronaut killingspre virus aliendna michaelmadsen natashahenstridge marghelgenberger petermedak petermedak petermedak Science Fiction Action Horror
1775,9771,major league: back to the minors,4.3,20.0,1998,basebal trainer baseballbat career train sport scottbakula corbinbernsen dennishaysbert johnwarren johnwarren johnwarren Comedy
1776,24560,sour grapes,5.9,9.0,1998,greed dollar jackpot atlanticc money stevenweber craigbierko violaharris larrydavid larrydavid larrydavid Comedy
1777,76330,wild man blues,6.2,5.0,1997,jazz lover(female) paparazzi gondola travel womandirector woodyallen lettyaronson soon-yiprevin barbarakopple barbarakopple barbarakopple Music Documentary
1778,9448,the big hit,6.1,112.0,1998,bungee-jump darkcomedi cigarettesmok slowmot videostor stealingacar nightvisiongoggl suitcasefullofmoney markwahlberg loudiamondphillips christinaapplegate kirkwong kirkwong kirkwong Action Adventure Comedy Thriller
1781,78373,"dancer, texas pop. 81",10.0,1.0,1998,smalltown texa breckinmeyer peterfacinelli eddiemills timmccanlies timmccanlies timmccanlies Comedy Drama Family
1784,4415,les misérables,7.1,157.0,1998,falselyaccus prison blackmail frenchrevolut motherlylov liamneeson geoffreyrush umathurman billeaugust billeaugust billeaugust Crime Drama History Romance
1785,39467,still breathing,5.2,9.0,1997,dream lourawls brendanfraser joannagoing jamesf.robinson jamesf.robinson jamesf.robinson Comedy Drama Romance
1786,55561,clockwatchers,5.6,13.0,1997,independentfilm womandirector tonicollette parkerposey lisakudrow jillsprecher jillsprecher jillsprecher Comedy Drama
1787,8656,deep impact,5.9,870.0,1998,usapresid nasa metereologist spacemiss comet naturaldisast tsunami astronom astronaut womandirector disastermovi robertduvall téaleoni elijahwood mimileder mimileder mimileder Action Drama Romance
1789,58680,woo,5.5,10.0,1998,"blinddat love manhattan,newyorkc womandirector jadapinkettsmith tommydavidson duanemartin daisyvonscherlermayer daisyvonscherlermayer daisyvonscherlermayer Comedy Romance"
1791,35796,lawn dogs,7.3,32.0,1997,sex infidel lawnmow nuditi suspicion fascin friendship parti wealth poverti hypocrisi voyeur discrimin mischabarton samrockwell christophermcdonald johnduigan johnduigan johnduigan Drama
1792,18937,quest for camelot,6.9,193.0,1998,jessalyngilsig caryelwes garyoldman frederikduchau frederikduchau frederikduchau Fantasy Animation Drama Romance Family
1793,929,godzilla,5.3,1075.0,1998,secret atomicbomb intellig missil destroy boataccid flowerpot u.s.armi egg godzilla pregnanc kaiju animalhorror matthewbroderick jeanreno mariapitillo rolandemmerich rolandemmerich rolandemmerich Science Fiction Action Thriller
1794,9452,bulworth,6.3,66.0,1998,missionofmurd polit electioncampaign liber swear politicalsatir hiphopcultur warrenbeatty halleberry seanastin warrenbeatty warrenbeatty warrenbeatty Comedy Drama
1795,1878,fear and loathing in las vegas,7.2,1321.0,1998,fakeident grapefruit johnnydepp beniciodeltoro tobeymaguire terrygilliam terrygilliam terrygilliam Adventure Drama Comedy
1796,9844,the opposite of sex,5.9,56.0,1998,gay louisiana dyinganddeath stepfath independentfilm teacher death christinaricci martindonovan lisakudrow donroos donroos donroos Comedy Drama
1797,40505,i got the hook up,5.4,8.0,1998,masterp anthonyjohnson icecube michaelmartin michaelmartin michaelmartin Action Comedy
1798,14342,almost heroes,5.5,57.0,1998,fight braveri slapstick nativeamerican bear interraciallov bipolardisord maul chrisfarley matthewperry bokeemwoodbine christopherguest christopherguest christopherguest Action Adventure Comedy Western
1799,9715,hope floats,5.8,82.0,1998,texa telegram despair leavingone'sfamili funer costum loss highschool judgment dog pond sandrabullock harryconnickjr. genarowlands forestwhitaker forestwhitaker forestwhitaker Drama Romance
1800,26610,insomnia,6.6,55.0,1997,ruralset stellanskarsgård mariamathiesen sverreankerousdal erikskjoldbjærg erikskjoldbjærg erikskjoldbjærg Crime Drama Thriller
1802,40961,the ugly,5.9,14.0,1997,psychoanalysi razor gore psychiatrichospit serialkil psychologist hospit throatslit killer straightrazor mentalhospit paolorotondo rebeccahobbs paulglover scottreynolds scottreynolds scottreynolds Horror Thriller
1803,1965,a perfect murder,6.3,320.0,1998,jealousi blackmail artist plannedmurd extramaritalaffair michaeldouglas gwynethpaltrow viggomortensen andrewdavis andrewdavis andrewdavis Crime Thriller Drama
1805,6068,six days seven nights,5.6,343.0,1998,familyguy harrisonford anneheche davidschwimmer ivanreitman ivanreitman ivanreitman Action Adventure Comedy Romance
1806,15037,can't hardly wait,6.1,122.0,1998,alcohol regret homophobia radio cheerlead lovelett colleg graduat groupi costum nerd highschool parti friend date break-up rockband popmus americanfootballplay infatu unlikelyfriendship socialoutcast womandirector havingfun jenniferlovehewitt ethanembry charliekorsmo harryelfont harryelfont harryelfont Comedy Drama Romance
1807,50043,cousin bette,5.9,10.0,1998,courtesan love reveng jessicalange elisabethshue bobhoskins desmcanuff desmcanuff desmcanuff Comedy Drama Romance
1808,37636,high art,6.3,32.0,1998,sex photograph nuditi exploit career magazin photographi addict love lesbian drug intern womandirector radhamitchell gabrielmann allysheedy lisacholodenko lisacholodenko lisacholodenko Drama Romance
1811,21334,children of heaven,7.8,113.0,1997,brothersisterrelationship class footrac mohammadamirnaji amirfarrokhhashemian bahareseddiqi majidmajidi majidmajidi majidmajidi Drama Comedy Family
1812,416437,dear jesse,0.0,0.0,1998,timkirkman timkirkman timkirkman
1813,32284,dream for an insomniac,6.1,12.0,1996,danc sex jealousi dream insomnia polic love friend cafe ioneskye jenniferaniston mackenzieastin tiffaniedebartolo tiffaniedebartolo tiffaniedebartolo Romance Comedy Drama
1814,51955,hav plenty,0.0,0.0,1997,christopherscottcherot chenoamaxwell tammikatherinejones christopherscottcherot christopherscottcherot christopherscottcherot Action Comedy Romance Science Fiction Thriller
1815,37410,henry fool,6.9,29.0,1997,alcohol polit murder fame money drug thomasjayryan jamesurbaniak parkerposey halhartley halhartley halhartley Comedy Drama
1818,10674,mulan,7.6,2089.0,1998,homeland music train daughter princess dragon luck ming-nawen leasalonga eddiemurphy tonybancroft tonybancroft tonybancroft Animation Family Adventure
1820,846,the x files,6.6,494.0,1998,bomb helicopt secret obsess extraterrestrialtechnolog fbi spacemarin mutat secretsocieti secretorgan secretlab govern davidduchovny gilliananderson mitchpileggi robbowman robbowman robbowman Mystery Science Fiction Thriller
1821,12655,i went down,6.5,2.0,1997,malenud hostag gangsterboss releasefromprison dublin irish hoodlum brendangleeson petermcdonald tonydoyle paddybreathnach paddybreathnach paddybreathnach Action Comedy Crime
1822,3050,doctor dolittle,5.4,705.0,1998,talkingtoanim womandirector eddiemurphy ossiedavis oliverplatt bettythomas bettythomas bettythomas Comedy Family Fantasy
1823,1389,out of sight,6.5,338.0,1998,journalist bedroom purs trunk elmoreleonard georgeclooney jenniferlopez vingrhames stevensoderbergh stevensoderbergh stevensoderbergh Romance Comedy Crime
1824,11020,picnic at hanging rock,7.1,156.0,1975,trip australia orphanag girls'boardingschool basedontruestori suspens thriller rachelroberts dominicguard helenmorse peterweir peterweir peterweir Thriller Drama Mystery
1825,20862,smoke signals,6.7,25.0,1998,adambeach evanadams irenebedard chriseyre chriseyre chriseyre Drama Comedy
1827,9464,buffalo '66,7.2,172.0,1998,prison gambl compulsivegambl vincentgallo christinaricci bengazzara vincentgallo vincentgallo vincentgallo Romance Comedy Crime Drama
1828,95,armageddon,6.5,2540.0,1998,savingtheworld pari moon cataclysm asteroid selfsacrific nasa spacemarin lossoffath daughter space wed astronaut eiffeltowerpari duringcreditssting disastermovi spacecentr brucewillis billybobthornton benaffleck michaelbay michaelbay michaelbay Action Thriller Science Fiction Adventure
1829,944,lethal weapon 4,6.3,782.0,1998,lapd houseonfir revolv melgibson dannyglover joepesci richarddonner richarddonner richarddonner Action Adventure Comedy Crime Thriller
1830,35680,madeline,5.1,46.0,1998,children womandirector hattyjones francesmcdormand nigelhawthorne daisyvonscherlermayer daisyvonscherlermayer daisyvonscherlermayer Comedy Drama Family
1831,11551,small soldiers,6.2,522.0,1998,defenseindustri toyshop technicaltoy soldier killertoy toycomestolif gregorysmith kirstendunst denisleary joedante joedante joedante Comedy Adventure Fantasy Science Fiction Action
1832,473,pi,7.1,600.0,1998,hacker mathematician helix headach chaostheori mathemat insan genius seangullette markmargolis benshenkman darrenaronofsky darrenaronofsky darrenaronofsky Mystery Drama Thriller
1833,102304,whatever,8.3,2.0,1998,sex newjersey teenag drug womandirector lizaweil chadmorgan fredericforrest susanskoog susanskoog susanskoog Drama
1834,544,there's something about mary,6.5,1616.0,1998,surgeon stalker romanticcomedi dreamgirl taboo screwballcomedi grossoutcomedi camerondiaz benstiller mattdillon bobbyfarrelly bobbyfarrelly bobbyfarrelly Romance Comedy
1835,10513,plan 9 from outer space,4.4,137.0,1959,california stewardess fog tombston flashlight plan resurrect alien zombi alieninvas ghoul gravedigg siren gregorywalcott monamckinnon dukemoore edwardd.woodjr. edwardd.woodjr. edwardd.woodjr. Science Fiction Horror
1836,28966,wings,7.0,59.0,1927,pari worldwari friendship battlefield aerialcombat warfar silentfilm u.s.militari clarabow charles'buddy'rogers richardarlen williama.wellman williama.wellman williama.wellman Action Drama Romance War
1837,65203,the broadway melody,5.0,20.0,1929,music singer pre-cod wisecrackhumor charlesking anitapage bessielove harrybeaumont harrybeaumont harrybeaumont Drama Music Romance
1838,143,all quiet on the western front,7.5,166.0,1930,germani disillus worldwari armi bootcamp battlefield steelhelmet combat warfar trench lewayres arnoldlucy johnwray lewismilestone lewismilestone lewismilestone Drama War
1839,42861,cimarron,5.1,22.0,1931,newspap oklahoma frontier newspapereditor richarddix irenedunne estelletaylor wesleyruggles wesleyruggles wesleyruggles Drama Western
1840,33680,grand hotel,6.5,67.0,1932,hotel cardgam burglar industrialist stolenmoney baron dyingman murder tragiclov conscienc jewelthief merger publichumili revolvingdoor dachshund stenograph flirtat gretagarbo johnbarrymore joancrawford edmundgoulding edmundgoulding edmundgoulding Drama Romance
1842,12311,mutiny on the bounty,7.1,72.0,1935,bounti captain boat mutini island sail ship tahiti tyrant flog voyag charleslaughton clarkgable franchottone franklloyd franklloyd franklloyd Adventure Drama History Romance
1843,43277,the great ziegfeld,6.2,19.0,1936,produc broadway williampowell myrnaloy luiserainer robertz.leonard robertz.leonard robertz.leonard Drama Music Romance
1844,43278,the life of emile zola,6.6,19.0,1937,biographi historicalfigur writer devil'sisland paulmuni galesondergaard josephschildkraut williamdieterle williamdieterle williamdieterle Drama
1845,34106,you can't take it with you,7.2,79.0,1938,monopoli tycoon hous love friend eccentr secretari freespirit richsnob stenograph jeanarthur lionelbarrymore jamesstewart frankcapra frankcapra frankcapra Comedy Romance
1846,43266,how green was my valley,6.9,76.0,1941,wale ruralset coalmin walterpidgeon maureeno'hara roddymcdowall johnford johnford johnford Drama
1847,27367,mrs. miniver,6.7,47.0,1942,england basedonnovel hostag worldwarii prisonersofwar pilot rose bomb greergarson walterpidgeon teresawright williamwyler williamwyler williamwyler Drama Romance War
1848,17661,going my way,6.9,37.0,1944,priest bingcrosby barryfitzgerald frankmchugh leomccarey leomccarey leomccarey Drama Comedy Music
1849,28580,the lost weekend,7.4,115.0,1945,desper weekend delirium addict alcohol writer alcohol lowselfesteem filmnoir paranoid raymilland janewyman phillipterry billywilder billywilder billywilder Drama
1850,887,the best years of our lives,7.6,148.0,1946,usa posttraumaticstressdisord warveteran worldwarii rehabilit bodilydisabledperson fredricmarch myrnaloy danaandrews williamwyler williamwyler williamwyler Drama History Romance
1851,33667,gentleman's agreement,6.8,48.0,1947,antisemit soldier gregorypeck dorothymcguire johngarfield eliakazan eliakazan eliakazan Drama Romance
1852,23383,hamlet,7.1,48.0,1948,shakespear fathermurd laurenceolivier jeansimmons johnlaurie laurenceolivier laurenceolivier laurenceolivier Drama
1853,25430,all the king's men,6.3,51.0,1949,southernusa basedonnovel newspap oscaraward governor polit politician riseandfal report politicalassassin corruptpolitician hick broderickcrawford johnireland joannedru robertrossen robertrossen robertrossen Drama
1854,27191,the greatest show on earth,6.6,51.0,1952,circus travellingcircus bettyhutton cornelwilde charltonheston cecilb.demille cecilb.demille cecilb.demille Action Drama Romance
1855,11426,from here to eternity,7.2,137.0,1953,hawaii harass pearlharbor bomb armybas burtlancaster montgomeryclift deborahkerr fredzinnemann fredzinnemann fredzinnemann War Drama Romance
1856,654,on the waterfront,8.0,368.0,1954,murder suspens union dock pigeon marlonbrando karlmalden leej.cobb eliakazan eliakazan eliakazan Crime Drama
1857,15919,marty,7.2,75.0,1955,butcher marriag love teacher italianamerican cri overbearingmoth dancehal ernestborgnine betsyblair estherminciotti delbertmann delbertmann delbertmann Drama Romance
1858,1725,west side story,7.0,399.0,1961,slum streetgang loveatfirstsight showdown puertorican immigr highway forbiddenlov music rivalri feud interracialrelationship basedonplayormus sondheim attemptedrap policeman obsessivelov younglov moderndayadapt shakespeareinmoderndress nataliewood richardbeymer russtamblyn jeromerobbins jeromerobbins jeromerobbins Crime Drama Music
1859,5769,tom jones,6.1,40.0,1963,fromragstorich tutor albertfinney susannahyork hughgriffith tonyrichardson tonyrichardson tonyrichardson Adventure Comedy History Romance
1860,874,a man for all seasons,7.5,90.0,1966,england pope behead deathpenalti protestantchurch henryviii paulscofield wendyhiller leomckern fredzinnemann fredzinnemann fredzinnemann Drama History
1861,10633,in the heat of the night,7.5,207.0,1967,southernusa blackpeopl smalltown policechief suspect racist africanamerican falseaccus policest racialtens sidneypoitier rodsteiger warrenoates normanjewison normanjewison normanjewison Crime Drama Mystery Thriller
